number,value,datetime_start,datetime_complete,duration,params_Q10,params_SPAN,params_TDWI,params_TSUM1,params_TSUM2,state
25,93.1232081986134,2024-03-04 11:42:35.999012,2024-03-04 11:42:36.020971,0 days 00:00:00.021959,1.8525270320964886,33.41801776413216,0.5106640555013349,537.2393659027845,1355.9789963593307,COMPLETE
26,832.229098536902,2024-03-04 11:42:36.227578,2024-03-04 11:42:36.249189,0 days 00:00:00.021611,1.8941493493420336,32.0061052884021,0.5305745882543744,597.4310225577345,1402.4897836867565,COMPLETE
27,138.2241587865083,2024-03-04 11:42:36.450117,2024-03-04 11:42:36.472723,0 days 00:00:00.022606,1.9681357826529364,28.712949511156562,0.49376307519775503,551.4159823443531,1313.1291059165662,COMPLETE
28,285.59375543657086,2024-03-04 11:42:36.674916,2024-03-04 11:42:36.696408,0 days 00:00:00.021492,1.9476657054252975,30.74920988097071,0.4806158986926559,528.337206548028,1358.288169118243,COMPLETE
29,693.9099487968211,2024-03-04 11:42:36.884814,2024-03-04 11:42:36.905101,0 days 00:00:00.020287,2.0212732243840486,33.00521630621997,0.5077279851861547,578.6815976257192,1421.1269716771656,COMPLETE
30,267.4052115003121,2024-03-04 11:42:37.086827,2024-03-04 11:42:37.107744,0 days 00:00:00.020917,1.969921960047968,29.14283487484677,0.4782450798489929,515.8796098750212,1471.1083661991945,COMPLETE
31,31.506424616809458,2024-03-04 11:42:37.298879,2024-03-04 11:42:37.321625,0 days 00:00:00.022746,1.8536903780422875,33.49976757160529,0.5066933545809416,542.8224258468086,1360.166922043709,COMPLETE
32,137.00045585465725,2024-03-04 11:42:37.518608,2024-03-04 11:42:37.540201,0 days 00:00:00.021593,1.876245482013917,33.816853950688376,0.5021446149345312,549.4774067375226,1381.2327847125184,COMPLETE
33,351.90435007473,2024-03-04 11:42:37.719131,2024-03-04 11:42:37.741447,0 days 00:00:00.022316,1.8423538597370712,33.06138807851486,0.5136994397243675,521.8168948394679,1331.327994920416,COMPLETE
34,652.1456727802853,2024-03-04 11:42:37.917325,2024-03-04 11:42:37.938651,0 days 00:00:00.021326,1.8351303262596632,31.60355084177829,0.5292842815880904,500.9238017823597,1309.0107570545617,COMPLETE
35,248.8045156755394,2024-03-04 11:42:38.114038,2024-03-04 11:42:38.134865,0 days 00:00:00.020827,1.912761300447756,32.46433296120974,0.47867724601686396,567.1076570724726,1356.0801049845118,COMPLETE
36,111.58188739244315,2024-03-04 11:42:38.327358,2024-03-04 11:42:38.349835,0 days 00:00:00.022477,1.8653858341385714,35.60648318286814,0.49787913341653656,543.2542248451113,1401.9185563558003,COMPLETE
37,473.03830074961087,2024-03-04 11:42:38.538987,2024-03-04 11:42:38.561314,0 days 00:00:00.022327,1.8311200395331424,32.013070643129396,0.45453086905040674,582.6290249581826,1439.017881921157,COMPLETE
38,441.09224399637253,2024-03-04 11:42:38.742226,2024-03-04 11:42:38.763193,0 days 00:00:00.020967,1.8648529576816335,34.14612572708366,0.4523055053504109,524.5238319049446,1323.5808731540662,COMPLETE
39,130.18475618654543,2024-03-04 11:42:38.967485,2024-03-04 11:42:38.991491,0 days 00:00:00.024006,1.9073820689862802,30.67647724247167,0.5395517829994269,552.8762565465291,1352.6080280769258,COMPLETE
40,232.22649180223152,2024-03-04 11:42:39.203832,2024-03-04 11:42:39.230390,0 days 00:00:00.026558,1.8796462468499135,31.35401712498216,0.5261816417430687,523.9529250050765,1372.032386286253,COMPLETE
41,91.29064562255661,2024-03-04 11:42:39.442098,2024-03-04 11:42:39.465684,0 days 00:00:00.023586,1.853600233792601,33.557756120297455,0.5107827993653028,538.0011732747008,1350.4678872922798,COMPLETE
42,124.3826982120794,2024-03-04 11:42:39.665198,2024-03-04 11:42:39.687696,0 days 00:00:00.022498,1.8574881190771435,33.19277513587524,0.5078150041644586,537.8138091103398,1341.9328568196845,COMPLETE
43,72.3692567994471,2024-03-04 11:42:39.872026,2024-03-04 11:42:39.892942,0 days 00:00:00.020916,1.8210122770236008,33.74001285265158,0.49453226923138593,557.5645175163447,1328.4340036829196,COMPLETE
44,293.8477244377246,2024-03-04 11:42:40.076108,2024-03-04 11:42:40.098075,0 days 00:00:00.021967,1.9252183898120863,34.48000742810773,0.4899137536474705,569.582478540335,1323.704597006458,COMPLETE
45,88.58027188808633,2024-03-04 11:42:40.289068,2024-03-04 11:42:40.311570,0 days 00:00:00.022502,1.815041525851479,33.93709400359323,0.4866856063695174,553.388597690253,1304.5851497334909,COMPLETE
46,356.70376774007656,2024-03-04 11:42:40.507265,2024-03-04 11:42:40.540162,0 days 00:00:00.032897,1.8016482666251867,32.79204331918458,0.4982424143242936,592.4223236513096,1274.7244866776348,COMPLETE
47,907.2860207775402,2024-03-04 11:42:40.724855,2024-03-04 11:42:40.748725,0 days 00:00:00.023870,1.8304264536536956,33.850248959155195,0.5152107875380135,610.4445711197641,1386.3805750830986,COMPLETE
48,412.5177664271105,2024-03-04 11:42:40.930635,2024-03-04 11:42:40.951931,0 days 00:00:00.021296,1.8901277243751053,32.33151250421705,0.5234439853675159,514.8891328705587,1326.0890604276315,COMPLETE
49,316.8357544254667,2024-03-04 11:42:41.137339,2024-03-04 11:42:41.159273,0 days 00:00:00.021934,1.9355727400291238,34.59292565794961,0.49694105301762276,561.6529355185795,1369.3192249070544,COMPLETE
50,269.52112859422834,2024-03-04 11:42:41.341361,2024-03-04 11:42:41.362536,0 days 00:00:00.021175,1.8983128411386951,36.06987546837459,0.4842851470802003,573.2689126065613,1296.5309230686235,COMPLETE
51,43.47963853053253,2024-03-04 11:42:41.552100,2024-03-04 11:42:41.573928,0 days 00:00:00.021828,1.8156294984715162,34.13781725856085,0.488547819133728,550.6058927554285,1340.7330769172545,COMPLETE
52,119.28657471766597,2024-03-04 11:42:41.753053,2024-03-04 11:42:41.774224,0 days 00:00:00.021171,1.8134065890727926,34.156545784424004,0.4745392959140493,546.7627077872564,1336.9318396525957,COMPLETE
53,184.74876377075947,2024-03-04 11:42:41.948461,2024-03-04 11:42:41.970386,0 days 00:00:00.021925,1.822525572175642,34.74605990845108,0.4918451432713656,530.6645149113045,1370.2244420110496,COMPLETE
54,167.3545394404554,2024-03-04 11:42:42.164465,2024-03-04 11:42:42.185490,0 days 00:00:00.021025,1.843039792621157,33.28544013584355,0.5019128214103022,560.9930210007058,1343.9268325293592,COMPLETE
55,259.98650839385186,2024-03-04 11:42:42.373034,2024-03-04 11:42:42.396606,0 days 00:00:00.023572,1.876297854516027,28.01788505761706,0.4869992019181235,588.2711649269818,1317.074781992884,COMPLETE
56,454.70546403303763,2024-03-04 11:42:42.579011,2024-03-04 11:42:42.600141,0 days 00:00:00.021130,1.8058336313697758,33.760203251960455,0.5168297227377173,574.5619566163514,1392.356692929788,COMPLETE
57,605.8597503957687,2024-03-04 11:42:42.773334,2024-03-04 11:42:42.796213,0 days 00:00:00.022879,1.845583087809866,34.9386782504729,0.47602410198700196,510.36295409092344,1297.674196153172,COMPLETE
58,222.93361102425538,2024-03-04 11:42:42.971964,2024-03-04 11:42:42.993086,0 days 00:00:00.021122,1.9045232429269487,34.27670650336855,0.4717799853536099,543.6651122112324,1278.3102509671708,COMPLETE
59,150.7791104837709,2024-03-04 11:42:43.170806,2024-03-04 11:42:43.192748,0 days 00:00:00.021942,1.8222053428173508,33.50153212645158,0.4933076108651787,555.5576635986969,1259.4758460105045,COMPLETE
60,193.41277493847238,2024-03-04 11:42:43.381334,2024-03-04 11:42:43.402726,0 days 00:00:00.021392,1.8593545261329743,32.884708377970945,0.5047033990440928,530.0148404778705,1361.3343275605987,COMPLETE
61,98.26928443097617,2024-03-04 11:42:43.595971,2024-03-04 11:42:43.617870,0 days 00:00:00.021899,1.822525822839703,33.916463071290956,0.4855049485960314,553.305928842948,1298.7761823201606,COMPLETE
62,115.54878791818012,2024-03-04 11:42:43.791469,2024-03-04 11:42:43.812837,0 days 00:00:00.021368,1.8003396466282773,33.97049907865425,0.4819243536789204,567.5442841680722,1310.7261279130223,COMPLETE
63,117.59270639436477,2024-03-04 11:42:43.988003,2024-03-04 11:42:44.011128,0 days 00:00:00.023125,1.816689600156591,34.46156270981541,0.49751373947192923,542.120738960588,1334.4107855033744,COMPLETE
64,142.40172649503785,2024-03-04 11:42:44.208644,2024-03-04 11:42:44.231202,0 days 00:00:00.022558,1.8385487936330924,33.23983453137509,0.5117887226153305,556.6089739458212,1350.6537439075262,COMPLETE
65,453.25467880391614,2024-03-04 11:42:44.413597,2024-03-04 11:42:44.435393,0 days 00:00:00.021796,1.9198385690902622,33.62589468827134,0.48983622074052285,582.3720224226738,1329.7499473538471,COMPLETE
66,364.16482526308675,2024-03-04 11:42:44.625296,2024-03-04 11:42:44.647068,0 days 00:00:00.021772,1.8493605333251275,32.659427717884924,0.4696298765284673,533.1462190629828,1311.0347896364083,COMPLETE
67,136.06865853364764,2024-03-04 11:42:44.834116,2024-03-04 11:42:44.857770,0 days 00:00:00.023654,1.8797391345610908,35.14651609631875,0.5183375605471661,547.3244234339062,1364.6700847608927,COMPLETE
68,258.26654363824525,2024-03-04 11:42:45.048548,2024-03-04 11:42:45.070581,0 days 00:00:00.022033,1.9385068810127373,34.110960692313824,0.5016878010644865,522.0622955286616,1342.4036007793063,COMPLETE
69,194.8469078996613,2024-03-04 11:42:45.259657,2024-03-04 11:42:45.281119,0 days 00:00:00.021462,1.866632754592507,34.71757599349108,0.4856879136197322,566.4367175338815,1319.7172055135422,COMPLETE
70,682.2168076813414,2024-03-04 11:42:45.465649,2024-03-04 11:42:45.487063,0 days 00:00:00.021414,1.8842954960919858,35.413821787273655,0.5062401291500582,601.6082363888135,1305.7078640177533,COMPLETE
71,59.50312426661633,2024-03-04 11:42:45.673348,2024-03-04 11:42:45.696092,0 days 00:00:00.022744,1.8538350656003664,33.65994042166209,0.5225234773038849,539.0276162447211,1347.4064720963722,COMPLETE
72,60.17961681504695,2024-03-04 11:42:45.878668,2024-03-04 11:42:45.902337,0 days 00:00:00.023669,1.8368674119642934,33.099619603512636,0.5252045480219131,540.4194456108545,1349.719941103182,COMPLETE
73,26.959446693001574,2024-03-04 11:42:46.081880,2024-03-04 11:42:46.103532,0 days 00:00:00.021652,1.83179039327997,33.157085302287115,0.5316829281735634,538.2601197405395,1378.3181190861808,COMPLETE
74,55.65234991927785,2024-03-04 11:42:46.289014,2024-03-04 11:42:46.310744,0 days 00:00:00.021730,1.8365666484776548,33.145891528875524,0.5340821072493425,537.9180909683569,1357.5784558346995,COMPLETE
75,369.80181155837676,2024-03-04 11:42:46.488243,2024-03-04 11:42:46.511489,0 days 00:00:00.023246,1.8364884890579058,33.198404947129696,0.5293682959216135,508.86603587755144,1380.1260195704513,COMPLETE
76,212.30233093667584,2024-03-04 11:42:46.700975,2024-03-04 11:42:46.724994,0 days 00:00:00.024019,1.8513178426816959,32.94732956495881,0.5348693385937452,518.3181996535258,1394.2837793958247,COMPLETE
77,65.90945641262459,2024-03-04 11:42:46.907035,2024-03-04 11:42:46.929035,0 days 00:00:00.022000,1.8680955020920218,33.39187755590192,0.523102321376967,532.9420188199474,1376.2124335296814,COMPLETE
78,152.10191061502627,2024-03-04 11:42:47.106748,2024-03-04 11:42:47.129079,0 days 00:00:00.022331,1.8302473899939449,32.620775585507076,0.5237897913630346,530.2236398028831,1374.8542520190847,COMPLETE
79,29.37284817617697,2024-03-04 11:42:47.323082,2024-03-04 11:42:47.346443,0 days 00:00:00.023361,1.8686074642614796,33.29905613400504,0.546620961103102,538.2993674088509,1360.1140713876675,COMPLETE
80,116.19859189085633,2024-03-04 11:42:47.540159,2024-03-04 11:42:47.563518,0 days 00:00:00.023359,1.844058746829881,33.069984694801356,0.5466070942762135,539.8616075717829,1408.1305072226305,COMPLETE
81,185.11578724714556,2024-03-04 11:42:47.754966,2024-03-04 11:42:47.777786,0 days 00:00:00.022820,1.8666429687924273,33.499468033077015,0.5347522891591376,524.0159908658727,1361.558924914906,COMPLETE
82,122.9939682089818,2024-03-04 11:42:47.971240,2024-03-04 11:42:47.993642,0 days 00:00:00.022402,1.85975839337961,33.32492354698996,0.5255730290930083,546.1383763468475,1382.5102217412325,COMPLETE
83,127.59773103562415,2024-03-04 11:42:48.185477,2024-03-04 11:42:48.208428,0 days 00:00:00.022951,1.8715637569440877,32.400885819179564,0.5201176967236292,533.7393579579748,1356.508237572742,COMPLETE
84,293.7295465730278,2024-03-04 11:42:48.400546,2024-03-04 11:42:48.423584,0 days 00:00:00.023038,1.8577736269883713,32.8512316230752,0.5422350314456897,514.4286588588185,1370.4634289415167,COMPLETE
85,420.47590966772077,2024-03-04 11:42:48.620385,2024-03-04 11:42:48.642460,0 days 00:00:00.022075,1.8315808836274916,33.691702536249096,0.551234215837414,506.0689130473634,1348.5751195875437,COMPLETE
86,160.1929258754261,2024-03-04 11:42:48.866543,2024-03-04 11:42:48.889708,0 days 00:00:00.023165,1.8511810209489914,33.09164402152193,0.5345931734335271,522.2672375918825,1394.2531333337581,COMPLETE
87,71.63248959308387,2024-03-04 11:42:49.082385,2024-03-04 11:42:49.105341,0 days 00:00:00.022956,1.8707531862243036,34.20789049628801,0.5175053372494113,538.4164384560705,1338.191897911629,COMPLETE
88,63.24967655963012,2024-03-04 11:42:49.297946,2024-03-04 11:42:49.322974,0 days 00:00:00.025028,1.8917281888200266,34.38719787952694,0.5289354454220612,528.1489505614496,1381.8880219763564,COMPLETE
89,201.1406794946871,2024-03-04 11:42:49.518111,2024-03-04 11:42:49.540431,0 days 00:00:00.022320,1.8880581578021456,34.01134957250912,0.5579491573201216,517.1743537972229,1361.8865403388183,COMPLETE
90,399.5964793324021,2024-03-04 11:42:49.729497,2024-03-04 11:42:49.751866,0 days 00:00:00.022369,1.8388321027989414,34.31650266375508,0.5376840167627878,500.86602498516834,1385.6972246390635,COMPLETE
91,87.04928474996031,2024-03-04 11:42:49.939565,2024-03-04 11:42:49.962364,0 days 00:00:00.022799,1.88914111501733,33.34081943072235,0.5303370083934121,528.619375556595,1378.0460266505768,COMPLETE
92,128.36331788263726,2024-03-04 11:42:50.138063,2024-03-04 11:42:50.160463,0 days 00:00:00.022400,1.902091524495761,33.43092978948245,0.5258088973976371,549.715223247299,1346.881709592945,COMPLETE
93,88.36177460672724,2024-03-04 11:42:50.340641,2024-03-04 11:42:50.362534,0 days 00:00:00.021893,1.875855229980434,33.70473734812772,0.5412483508866457,541.6445131155676,1369.0558856333876,COMPLETE
94,331.46599425869607,2024-03-04 11:42:50.545227,2024-03-04 11:42:50.566871,0 days 00:00:00.021644,1.8609464655941266,32.97855983169952,0.512730913631005,559.7270048440448,1414.2114262900045,COMPLETE
95,95.32319984139765,2024-03-04 11:42:50.749817,2024-03-04 11:42:50.771592,0 days 00:00:00.021775,1.8447200745866619,34.55539611261388,0.5222245974622285,526.8506062316147,1396.6444966250704,COMPLETE
96,84.09714888978634,2024-03-04 11:42:50.964920,2024-03-04 11:42:50.988484,0 days 00:00:00.023564,1.8525399704064844,33.79486760687455,0.5287822133225504,534.2991832116976,1355.8153517114479,COMPLETE
97,62.63069538979386,2024-03-04 11:42:51.165665,2024-03-04 11:42:51.188656,0 days 00:00:00.022991,1.8115723053005663,32.709459701876824,0.5144850946161288,546.5448462884901,1387.7867446396506,COMPLETE
98,49.28795234757022,2024-03-04 11:42:51.369536,2024-03-04 11:42:51.391525,0 days 00:00:00.021989,1.8119278975675328,32.5953545630857,0.513147440353876,546.0772883052442,1385.5531636893502,COMPLETE
99,114.54817037496474,2024-03-04 11:42:51.572503,2024-03-04 11:42:51.595377,0 days 00:00:00.022874,1.809672957179285,32.66638775119129,0.5062229674555779,549.7565375604347,1404.7131314269247,COMPLETE
100,270.1708171389214,2024-03-04 11:42:51.775557,2024-03-04 11:42:51.798212,0 days 00:00:00.022655,1.8008316384485379,32.581386192238135,0.5150202891343815,574.1049191041585,1326.1180112287186,COMPLETE
101,46.70238477756858,2024-03-04 11:42:51.980478,2024-03-04 11:42:52.004758,0 days 00:00:00.024280,1.8241727394842362,32.37045093311579,0.5092581168195696,540.5533711422505,1386.2327660366093,COMPLETE
102,32.9035196974862,2024-03-04 11:42:52.184560,2024-03-04 11:42:52.207363,0 days 00:00:00.022803,1.8136352187949514,32.194086641467955,0.5089152038250023,544.7461242362003,1387.9188872466123,COMPLETE
103,52.4491883814466,2024-03-04 11:42:52.393188,2024-03-04 11:42:52.416037,0 days 00:00:00.022849,1.8234251110225406,32.426459990934724,0.5108781108173414,553.543066316421,1336.9769122288942,COMPLETE
104,90.0804468083451,2024-03-04 11:42:52.599948,2024-03-04 11:42:52.622653,0 days 00:00:00.022705,1.8275963339193348,32.05473718292751,0.5098002747476466,553.6502217397602,1364.3554757043935,COMPLETE
105,96.08132579639819,2024-03-04 11:42:52.801115,2024-03-04 11:42:52.823418,0 days 00:00:00.022303,1.820304287885746,32.342127641841586,0.5002442218618055,560.0677756263528,1336.3274512294756,COMPLETE
106,137.61293850974323,2024-03-04 11:42:53.006642,2024-03-04 11:42:53.030805,0 days 00:00:00.024163,1.808426091889315,32.086592614189634,0.5093905934854553,562.3759977592316,1342.3286295721816,COMPLETE
107,52.33834699604785,2024-03-04 11:42:53.221985,2024-03-04 11:42:53.245493,0 days 00:00:00.023508,1.8268875865363423,32.799311157427084,0.5183384028660635,541.9742862979588,1399.432607412263,COMPLETE
108,144.89759490005903,2024-03-04 11:42:53.424894,2024-03-04 11:42:53.447033,0 days 00:00:00.022139,1.815964411259578,32.280354200582856,0.5016291477227819,554.1066014267981,1399.8942330054385,COMPLETE
109,76.80312847227792,2024-03-04 11:42:53.623438,2024-03-04 11:42:53.646170,0 days 00:00:00.022732,1.8262747206858316,32.53637093787342,0.5181489971379605,546.5768677373732,1387.3897874245806,COMPLETE
110,54.21784612398182,2024-03-04 11:42:53.830039,2024-03-04 11:42:53.852326,0 days 00:00:00.022287,1.8269861609029188,31.79398045652448,0.5118976507090359,535.7801513880568,1415.4023203873242,COMPLETE
111,41.53047281101062,2024-03-04 11:42:54.032879,2024-03-04 11:42:54.057124,0 days 00:00:00.024245,1.8247186877002928,31.69762771125219,0.5104839639576584,535.8473518928652,1427.319234794303,COMPLETE
112,61.95014632095862,2024-03-04 11:42:54.241857,2024-03-04 11:42:54.264309,0 days 00:00:00.022452,1.8174437729518675,31.773447199925354,0.5106675382391265,543.0241075392895,1424.2357528639536,COMPLETE
113,395.2111541088801,2024-03-04 11:42:54.442018,2024-03-04 11:42:54.464080,0 days 00:00:00.022062,1.8278353443945246,32.23308841113183,0.5059272694754013,568.5210712470245,1421.8561808325776,COMPLETE
114,286.0972504111168,2024-03-04 11:42:54.642595,2024-03-04 11:42:54.665662,0 days 00:00:00.023067,1.8082138043503722,31.897484655269146,0.49746773959529367,518.2692207820415,1428.9575090696735,COMPLETE
115,171.44201122047627,2024-03-04 11:42:54.837518,2024-03-04 11:42:54.859643,0 days 00:00:00.022125,1.824316710017771,31.597922786259392,0.5130612800491089,553.2988416767107,1412.197982822395,COMPLETE
116,127.62915346334901,2024-03-04 11:42:55.032027,2024-03-04 11:42:55.054601,0 days 00:00:00.022574,1.8003590712671407,32.18542475256727,0.5035864403297519,533.7900894324481,1404.55542712722,COMPLETE
117,175.9654253249718,2024-03-04 11:42:55.243670,2024-03-04 11:42:55.266490,0 days 00:00:00.022820,1.8124104319853531,32.43026156828371,0.49462556224564164,524.8792828137991,1437.021578980962,COMPLETE
118,112.74409000875548,2024-03-04 11:42:55.445536,2024-03-04 11:42:55.468126,0 days 00:00:00.022590,1.8424367456188977,32.83526364539145,0.5086931878441919,548.2239152787876,1394.4636895160618,COMPLETE
119,360.0967796874196,2024-03-04 11:42:55.644900,2024-03-04 11:42:55.667400,0 days 00:00:00.022500,1.8325863227753272,32.44823902608506,0.5183291353707975,564.006204034642,1414.5483809132004,COMPLETE
120,158.0731513816231,2024-03-04 11:42:55.854912,2024-03-04 11:42:55.879036,0 days 00:00:00.024124,1.8211185878791365,31.87566076574435,0.5144564938984059,557.3403260953012,1375.9159723579542,COMPLETE
121,102.43728592064704,2024-03-04 11:42:56.059287,2024-03-04 11:42:56.082192,0 days 00:00:00.022905,1.8347723221398538,32.72920498032058,0.5043435216875145,538.2390311706043,1367.3600288921832,COMPLETE
122,25.576262942602334,2024-03-04 11:42:56.264163,2024-03-04 11:42:56.286589,0 days 00:00:00.022426,1.8401351170390832,32.90756374664746,0.5189177824141781,536.9590640822115,1400.2905635938494,COMPLETE
123,69.96068984626886,2024-03-04 11:42:56.462602,2024-03-04 11:42:56.485957,0 days 00:00:00.023355,1.844430196108572,32.11734911528326,0.5210735987516092,542.9894275896552,1401.6299899192065,COMPLETE
124,141.22279066419534,2024-03-04 11:42:56.659390,2024-03-04 11:42:56.682069,0 days 00:00:00.022679,1.8182833399872638,32.548186031948944,0.5090557869656729,531.597799195561,1392.4111654209166,COMPLETE
125,114.68692478441314,2024-03-04 11:42:56.856500,2024-03-04 11:42:56.878787,0 days 00:00:00.022287,1.807994268699555,32.90861425510081,0.4992159635299068,550.1104764352706,1408.005202061967,COMPLETE
126,139.32113007824836,2024-03-04 11:42:57.051055,2024-03-04 11:42:57.074232,0 days 00:00:00.023177,1.8256191603807441,32.22270625478559,0.5153215704514151,522.6282386672016,1444.4003763289181,COMPLETE
127,390.5678622945027,2024-03-04 11:42:57.250138,2024-03-04 11:42:57.276247,0 days 00:00:00.026109,1.8357405520857262,31.453754111119967,0.5191556410004369,512.4704604601757,1384.4777871997492,COMPLETE
128,38.3431208739668,2024-03-04 11:42:57.474291,2024-03-04 11:42:57.497466,0 days 00:00:00.023175,1.8451222787603956,31.73452266561186,0.5118369331631775,543.4374553228997,1374.0092820798154,COMPLETE
129,224.92952341529121,2024-03-04 11:42:57.673021,2024-03-04 11:42:57.696687,0 days 00:00:00.023666,1.8475457413033927,31.250451955991842,0.5114975858158173,528.2195315132545,1377.8294920068518,COMPLETE
130,114.92697053049972,2024-03-04 11:42:57.871120,2024-03-04 11:42:57.897565,0 days 00:00:00.026445,1.8146964500012277,31.728923348862153,0.5043488771249877,535.8076852252553,1398.2490301180185,COMPLETE
131,35.213615668710794,2024-03-04 11:42:58.073971,2024-03-04 11:42:58.096710,0 days 00:00:00.022739,1.8255823868939804,31.90877696223998,0.5160359354998345,544.0453427658174,1388.2731928298615,COMPLETE
132,52.36706552542923,2024-03-04 11:42:58.273136,2024-03-04 11:42:58.295747,0 days 00:00:00.022611,1.8255822048701829,31.97585953093671,0.5146107590825009,542.980204211851,1369.1485776181526,COMPLETE
133,43.81174261935437,2024-03-04 11:42:58.475947,2024-03-04 11:42:58.498265,0 days 00:00:00.022318,1.8387055730468171,31.605033486849976,0.5202993776532931,542.5384048466225,1371.5478929558528,COMPLETE
134,37.20034302548373,2024-03-04 11:42:58.677792,2024-03-04 11:42:58.700318,0 days 00:00:00.022526,1.833491562948848,31.668371790263283,0.5212739596899882,543.5349393468614,1371.53886812421,COMPLETE
135,52.40911933514791,2024-03-04 11:42:58.878227,2024-03-04 11:42:58.901460,0 days 00:00:00.023233,1.8375453130800612,31.544063623773507,0.5217717139574104,545.2866685822436,1387.7273818225394,COMPLETE
136,187.32067342651646,2024-03-04 11:42:59.074437,2024-03-04 11:42:59.097112,0 days 00:00:00.022675,1.8565631356884575,31.28450917429023,0.5266071176239854,557.4384556073694,1371.8227910598596,COMPLETE
137,278.1126489148244,2024-03-04 11:42:59.283859,2024-03-04 11:42:59.309286,0 days 00:00:00.025427,1.8445649346879025,31.69695566853645,0.518604163716111,521.6048201953352,1378.9018783107197,COMPLETE
138,346.554618191051,2024-03-04 11:42:59.508809,2024-03-04 11:42:59.531400,0 days 00:00:00.022591,1.8000228486477237,31.97249976878346,0.5309557812121073,573.0539958045565,1361.408174602805,COMPLETE
139,39.285955460485624,2024-03-04 11:42:59.707437,2024-03-04 11:42:59.729769,0 days 00:00:00.022332,1.8509059789606284,31.044864572151106,0.5245519295196541,539.6879038340112,1391.0201251028575,COMPLETE
140,134.84560967445648,2024-03-04 11:42:59.904816,2024-03-04 11:42:59.927271,0 days 00:00:00.022455,1.8606323427090083,31.041083447750527,0.5236020426651027,531.1787728190466,1389.4057955540645,COMPLETE
141,29.062952208439896,2024-03-04 11:43:00.110093,2024-03-04 11:43:00.132521,0 days 00:00:00.022428,1.849832482034649,31.637082358952938,0.5175054087542007,539.9747255243728,1397.6020812175263,COMPLETE
142,86.93882152014405,2024-03-04 11:43:00.307667,2024-03-04 11:43:00.331113,0 days 00:00:00.023446,1.8534521181404018,31.383619943445265,0.5318292931876507,548.0614307811187,1375.5597237753445,COMPLETE
143,93.80892826493402,2024-03-04 11:43:00.513180,2024-03-04 11:43:00.535886,0 days 00:00:00.022706,1.8421208353738971,31.60826638937727,0.5072538242081017,537.9341673375062,1383.2474361464533,COMPLETE
144,261.4631005055553,2024-03-04 11:43:00.716034,2024-03-04 11:43:00.738623,0 days 00:00:00.022589,1.8337473445787853,31.190846056662398,0.5268084361021851,527.6213960836309,1355.828692447082,COMPLETE
145,193.84001622844386,2024-03-04 11:43:00.920016,2024-03-04 11:43:00.942813,0 days 00:00:00.022797,1.8477410393316183,31.813684209243352,0.5215721608370975,558.8815062292158,1366.2734748146847,COMPLETE
146,363.82082094044046,2024-03-04 11:43:01.118293,2024-03-04 11:43:01.140684,0 days 00:00:00.022391,1.8669386154947856,31.429875930379968,0.5384560516936197,564.4314365561654,1394.6796195342804,COMPLETE
147,100.32548111018022,2024-03-04 11:43:01.326818,2024-03-04 11:43:01.352852,0 days 00:00:00.026034,1.8147894992536364,30.995951312978843,0.5165438331199721,550.161376140988,1406.7336557065341,COMPLETE
148,50.20193252759073,2024-03-04 11:43:01.541114,2024-03-04 11:43:01.566353,0 days 00:00:00.025239,1.8334950935361338,31.61585419011318,0.5261830090481805,537.8895421373826,1390.5024748847127,COMPLETE
149,297.4097539627227,2024-03-04 11:43:01.757875,2024-03-04 11:43:01.781224,0 days 00:00:00.023349,1.8487453625419372,32.07496374940411,0.531890066582848,517.7826364059099,1372.422412649405,COMPLETE
150,1158.0010563713106,2024-03-04 11:43:01.983212,2024-03-04 11:43:02.008465,0 days 00:00:00.025253,1.858949183674503,31.830488142462254,0.5003849821994175,639.515708643222,1382.952406929017,COMPLETE
151,60.91572987971856,2024-03-04 11:43:02.196769,2024-03-04 11:43:02.219954,0 days 00:00:00.023185,1.8342783969146599,31.5753017134235,0.521084574201757,537.7563746946039,1390.6544866282293,COMPLETE
152,75.22879892414305,2024-03-04 11:43:02.415552,2024-03-04 11:43:02.439131,0 days 00:00:00.023579,1.8403352801846422,31.520994235700083,0.5269048373675892,534.162486602522,1397.5170983341686,COMPLETE
153,63.35296163141836,2024-03-04 11:43:02.629480,2024-03-04 11:43:02.652823,0 days 00:00:00.023343,1.8093691770266045,31.975737253865255,0.5151184008911655,543.9917675211931,1363.976441992694,COMPLETE
154,243.1347347638352,2024-03-04 11:43:02.827692,2024-03-04 11:43:02.851024,0 days 00:00:00.023332,1.8287265225907867,31.647462236334132,0.5074464384825669,527.3152172421251,1379.8510469847033,COMPLETE
155,77.89264937463365,2024-03-04 11:43:03.037649,2024-03-04 11:43:03.061547,0 days 00:00:00.023898,1.8174693916882108,32.19363847382933,0.5245314770525032,541.6396453060768,1354.2752145469601,COMPLETE
156,128.0448551960349,2024-03-04 11:43:03.253921,2024-03-04 11:43:03.277195,0 days 00:00:00.023274,1.8529961139783149,31.11089449494611,0.5119424052005564,552.8968550354348,1390.2693244661675,COMPLETE
157,368.12136136037236,2024-03-04 11:43:03.459079,2024-03-04 11:43:03.482893,0 days 00:00:00.023814,1.8782360239443354,30.78785954615174,0.5355405637508027,507.00028960259937,1404.976075440244,COMPLETE
